customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,predicted_income,final_income,clt_categories
2810.464447,26790,71,4,41,0,1,340.8,26790,26790,Very Low
6846.150323,0,95,13,20,0,5,456.0,12075,12075,Very Low
3755.806897,56178,94,1,39,0,1,451.2,66676,56178,Very Low
2393.036297,28646,61,11,50,0,1,355.028632,28646,28646,Very Low
40636.66734,31267,129,4,45,0,2,619.2,31267,31267,Moderate
9067.658438,78250,114,7,66,0,6,547.2,34115,78250,Very Low
5619.689084,0,153,25,5,0,1,1027.000029,37331,37331,Very Low
8013.895125,65636,67,15,72,0,2,321.6,41701,65636,Very Low
4089.036013,43177,103,34,74,0,1,420.966805,13330,43177,Very Low
5065.486772,26733,66,7,55,0,5,218.717113,26733,26733,Very Low
8372.851175,12590,73,22,1,0,2,132.503461,12590,12590,Very Low
66025.75407,33481,188,28,46,0,2,1194.892002,29295,33481,High
8175.315246,0,80,25,80,0,2,384.0,20545,20545,Very Low
8720.458745,25752,73,28,85,0,2,378.262864,25752,25752,Very Low
3237.500928,27982,87,15,74,0,1,14.743099,27982,27982,Very Low
5354.612433,29445,68,0,31,0,9,334.015169,27722,29445,Very Low
2375.001798,47455,61,1,61,0,1,278.804991,47455,47455,Very Low
8646.504109,64125,108,3,44,0,3,369.818708,64125,64125,Very Low
6672.127831,56830,83,6,27,0,9,319.799712,32653,56830,Very Low
12919.41828,58236,108,22,92,0,2,67.253453,58236,58236,Very Low
7385.359236,54289,62,32,13,0,2,430.093647,26806,54289,Very Low
7200.664877,0,66,16,77,0,2,316.8,32314,32314,Very Low
7281.715134,47482,93,19,45,0,3,594.177664,27835,47482,Very Low
3237.996209,60244,83,3,72,3,1,326.281835,60244,60244,Very Low
2722.986709,20867,71,0,79,0,1,340.8,20867,20867,Very Low
11277.72488,98138,93,30,10,1,2,427.52731,26312,98138,Very Low
8555.887254,0,81,6,49,0,2,583.2,49665,49665,Very Low
2911.923334,20327,74,26,44,0,1,824.254866,20327,20327,Very Low
10083.48688,11828,90,18,84,0,2,571.479602,11828,11828,Very Low
5704.977144,50695,71,31,30,0,5,110.567069,50695,50695,Very Low
7664.80924,0,107,14,90,0,3,770.4,44986,44986,Very Low
4909.027487,98693,61,7,57,0,3,292.8,58580,98693,Very Low
5470.060561,54507,138,20,11,0,1,702.990032,54507,54507,Very Low
5067.002561,89703,126,6,54,0,1,601.983113,39452,89703,Very Low
4896.271406,0,71,9,6,0,3,421.147532,39188,39188,Very Low
4572.041785,0,67,19,82,1,3,357.14996,39161,39161,Very Low
8237.376444,70882,69,20,50,0,2,124.380223,25542,70882,Very Low
3964.730745,60817,103,3,79,1,1,494.4,26026,60817,Very Low
10901.22525,72257,90,28,61,0,2,408.415481,23202,72257,Very Low
16304.29777,90008,137,13,3,0,2,406.986034,20656,90008,Very Low
2619.478929,93987,65,9,1,0,1,251.321448,17533,93987,Very Low
14024.35839,81872,115,10,55,0,2,256.43803,81872,81872,Very Low
24320.64401,60221,67,3,17,0,2,238.561687,24930,60221,Low
24249.33685,33651,69,21,37,1,2,328.65413,33651,33651,Low
20864.30762,0,61,22,94,0,2,216.08671,24804,24804,Low
8823.852473,75741,109,31,59,0,7,217.188864,25239,75741,Very Low
7610.203455,38086,96,17,10,0,7,243.237741,30857,38086,Very Low
7486.171898,38725,64,12,58,0,2,307.2,32021,38725,Very Low
8763.449964,20132,86,5,61,3,2,412.8,20132,20132,Very Low
27386.15024,0,105,0,47,0,2,451.13986,81197,81197,Low
11121.62179,44299,106,25,76,5,2,754.260616,44299,44299,Very Low
5657.685223,98917,139,18,21,0,1,336.612234,50943,98917,Very Low
18938.53677,91535,67,35,13,1,2,126.634634,52348,91535,Low
13865.83107,53484,70,12,12,0,2,333.051529,53484,53484,Very Low
8188.91743,45318,103,17,27,0,8,494.4,26630,45318,Very Low
5626.530435,46897,70,16,47,0,3,344.377218,41853,46897,Very Low
3208.919835,40135,80,29,70,0,1,78.008093,33663,40135,Very Low
5282.543094,38606,68,16,99,0,3,413.288851,38606,38606,Very Low
8696.7107,56550,73,22,41,3,2,162.775889,25970,56550,Very Low
5259.444853,61146,65,7,68,0,6,273.018929,61146,61146,Very Low
7854.771821,36409,66,26,33,0,2,316.8,20072,36409,Very Low
6438.97103,90035,80,28,38,0,3,141.628547,13662,90035,Very Low
11633.57855,39669,98,13,63,0,2,492.935479,39669,39669,Very Low
2442.422113,57963,61,11,63,0,1,42.160829,57963,57963,Very Low
14024.35839,81872,115,10,55,0,2,256.43803,81872,81872,Very Low
2491.257604,25965,65,23,27,0,1,329.206567,25965,25965,Very Low
3410.199334,59662,85,6,76,0,1,10.168824,32314,59662,Very Low
3842.028065,27906,102,5,57,0,1,489.6,26262,27906,Very Low
3339.853704,51032,83,5,56,0,1,349.954886,40348,51032,Very Low
5358.269985,83771,133,26,18,0,1,482.328161,29327,83771,Very Low
9268.672154,57052,115,7,56,1,4,483.62724,15630,57052,Very Low
4200.373728,51510,106,11,17,0,1,688.547375,10853,51510,Very Low
4829.571981,34819,61,0,31,0,6,185.898327,34819,34819,Very Low
14244.73069,31189,122,18,10,0,2,585.6,10563,31189,Very Low
4095.201692,32180,103,3,28,0,1,558.835255,32180,32180,Very Low
33718.8424,27500,114,25,47,0,2,472.280461,22854,27500,Low
7540.054749,67018,94,11,17,0,4,104.427573,12181,67018,Very Low
2821.002026,0,77,32,0,0,1,436.369797,14906,14906,Very Low
36695.90627,0,199,7,93,0,2,1062.090461,24695,24695,Moderate
19731.34147,33588,62,2,64,0,2,419.921897,33588,33588,Low
6685.069081,56270,83,23,2,0,4,398.4,47519,56270,Very Low
8408.317401,82800,70,12,94,0,2,442.194796,51408,82800,Very Low
7371.58568,0,68,2,70,0,2,425.137341,23577,23577,Very Low
4742.106389,63891,119,13,13,0,1,7.651121,31447,63891,Very Low
15865.166,43946,133,13,83,0,2,415.98615,36261,43946,Very Low
5396.311664,62039,68,8,30,1,8,265.877583,22338,62039,Very Low
4330.38602,60475,107,9,18,0,1,513.6,60475,60475,Very Low
5708.024308,70279,71,17,25,0,7,331.231484,11920,70279,Very Low
3500.855508,0,93,4,63,0,1,446.4,41341,41341,Very Low
3919.366722,66676,97,0,40,0,1,558.099357,66676,66676,Very Low
2910.317298,12048,77,6,46,0,1,369.6,12048,12048,Very Low
4827.77681,0,68,29,91,0,6,326.4,36357,36357,Very Low
4811.740943,0,68,34,37,0,6,619.07199,29256,29256,Very Low
7834.151482,36094,99,28,50,1,5,456.50357,20225,36094,Very Low
14666.23121,0,61,0,31,0,2,439.2,21370,21370,Very Low
7199.645715,63328,89,19,19,0,9,427.2,12677,63328,Very Low
3914.719645,0,112,6,0,0,1,587.861936,21586,21586,Very Low
9470.273932,36121,118,7,91,0,4,1107.145019,32260,36121,Very Low
5479.555081,56005,68,31,30,1,3,326.4,56005,56005,Very Low
2488.241391,48597,71,12,63,5,1,305.697525,48597,48597,Very Low
5886.615741,0,81,21,37,0,4,583.2,22976,22976,Very Low
8406.385414,42540,70,15,52,0,2,43.548973,42540,42540,Very Low
8685.91529,87544,109,28,92,1,3,523.2,24012,87544,Very Low
25030.37545,26292,80,1,81,2,2,384.0,26292,26292,Low
17822.56375,42696,228,17,50,0,9,1273.741085,35704,42696,Very Low
2798.679988,88009,71,29,21,0,1,266.52482,19003,88009,Very Low
3288.6575,0,97,27,17,0,1,1026.315988,19861,19861,Very Low
2004.350666,0,66,16,35,4,1,316.8,38008,38008,Very Low
13736.1325,16181,181,22,79,0,8,1261.319869,16181,16181,Very Low
4411.65582,0,62,20,88,0,6,446.4,73769,73769,Very Low
5392.440611,75438,136,11,97,0,1,438.480672,17120,75438,Very Low
2561.576924,0,73,25,5,0,1,842.87608,44280,44280,Very Low
6057.07208,27681,83,13,62,0,9,398.4,27681,27681,Very Low
22256.69368,23444,196,7,62,0,2,940.8,21724,23444,Low
2693.530229,63684,68,6,87,0,1,343.889585,24914,63684,Very Low
4296.604128,61737,107,21,65,0,1,495.670802,42165,61737,Very Low
11624.82149,0,113,32,66,0,2,813.6,19592,19592,Very Low
8749.496793,52373,111,2,37,0,9,186.160527,52373,52373,Very Low
3155.911309,58213,79,22,50,0,1,39.714767,39075,58213,Very Low
3317.904817,74142,83,24,60,0,1,398.4,29160,74142,Very Low
7821.188278,0,109,31,74,0,3,784.8,36067,36067,Very Low
4240.925575,49746,111,4,85,3,1,589.298521,24350,49746,Very Low
8992.779137,0,129,13,4,0,7,1059.572464,20215,20215,Very Low
7304.15545,0,104,35,79,0,3,499.2,10540,10540,Very Low
5217.513287,39854,66,6,4,0,7,261.930545,39854,39854,Very Low
2725.356404,36650,69,2,70,1,1,56.60333,36650,36650,Very Low
18569.50063,32756,93,18,67,0,2,381.118731,32756,32756,Low
9985.366015,36268,86,2,22,1,2,531.164627,28513,36268,Very Low
8257.666512,23815,73,4,47,0,2,424.330166,23815,23815,Very Low
8002.308333,0,107,3,65,0,3,513.6,58789,58789,Very Low
5897.745369,39188,74,9,2,0,3,355.2,39188,39188,Very Low
4686.469674,58089,118,31,83,0,1,566.4,58089,58089,Very Low
5943.07303,62120,74,5,39,0,8,28.31732,20244,62120,Very Low
2648.471057,26540,69,15,4,0,1,378.432035,26540,26540,Very Low
4650.063763,28215,65,15,26,0,3,468.0,28215,28215,Very Low
44856.11397,61675,123,35,54,0,2,482.550044,49259,61675,Moderate
26570.34335,0,100,16,36,0,2,480.0,21542,21542,Low
2951.294057,69600,74,35,28,0,1,341.396161,19637,69600,Very Low
2464.510412,40982,62,6,88,0,1,106.665934,24914,40982,Very Low
5555.830205,74015,72,12,61,0,6,471.443077,74015,74015,Very Low
3199.703983,0,94,6,61,0,1,1121.876091,24123,24123,Very Low
2776.317884,0,79,28,94,0,1,509.028102,30406,30406,Very Low
16355.31386,29439,146,4,10,0,2,700.8,25358,29439,Very Low
7329.889139,0,108,26,94,0,4,518.4,59762,59762,Very Low
5555.830205,74015,72,12,61,0,6,471.443077,74015,74015,Very Low
6383.482152,67881,79,6,70,0,4,391.039166,62219,67881,Very Low
7758.588506,96162,97,9,91,0,4,376.569009,32260,96162,Very Low
14932.09982,39049,63,30,34,0,2,294.75626,39049,39049,Very Low
8047.410936,29808,105,18,38,1,3,52.456587,29808,29808,Very Low
10861.515,65727,134,14,15,0,6,363.995013,22166,65727,Very Low
2195.295372,0,62,30,29,1,1,446.4,55005,55005,Very Low
2397.036098,22283,65,16,93,0,1,572.072106,22283,22283,Very Low
4070.045873,37435,105,3,22,0,1,314.441585,23931,37435,Very Low
5578.522348,27756,71,6,52,0,8,735.733206,27756,27756,Very Low
8139.525579,86876,68,9,3,0,2,118.810361,53223,86876,Very Low
7444.939419,0,114,21,41,0,4,863.861736,62464,62464,Very Low
7295.332712,34062,91,23,51,0,3,603.350571,24124,34062,Very Low
5325.724541,0,73,17,44,0,7,496.474767,40376,40376,Very Low
2442.212317,0,69,7,10,0,1,331.2,28728,28728,Very Low
10307.65258,78358,128,6,75,0,3,614.4,20290,78358,Very Low
2461.797738,12222,67,8,70,1,1,321.6,12222,12222,Very Low
2521.684392,41247,64,17,6,0,1,307.2,33555,41247,Very Low
25464.82059,13663,97,1,66,0,2,465.6,13663,13663,Low
2822.591481,25531,74,27,52,0,1,355.2,21297,25531,Very Low
5811.996703,58643,74,33,58,0,3,329.46648,58643,58643,Very Low
21850.34627,48107,190,6,34,2,2,912.0,48107,48107,Low
9320.240511,18643,119,34,41,0,5,571.2,18643,18643,Very Low
22305.32351,0,102,13,89,0,2,401.528957,21442,21442,Low
22118.81261,58645,110,15,44,0,2,427.723646,58645,58645,Low
7218.16275,95058,177,11,90,0,1,89.712324,74298,95058,Very Low
6117.034997,0,87,16,83,0,8,1032.609293,23496,23496,Very Low
4882.289803,19715,66,25,11,4,5,475.2,19715,19715,Very Low
2674.07551,68787,66,7,64,0,1,105.379402,24224,68787,Very Low
7724.678387,29056,66,19,2,0,2,355.531267,14390,29056,Very Low
4708.203284,47829,117,23,37,1,1,561.6,24204,47829,Very Low
4447.423455,13128,118,11,21,0,1,771.878514,13128,13128,Very Low
4823.558028,58946,121,5,87,0,1,486.720776,51246,58946,Very Low
5420.361822,31614,71,26,69,0,4,234.683628,31614,31614,Very Low
7583.141211,44667,65,25,53,0,2,245.661376,31723,44667,Very Low
3852.425156,0,111,33,76,0,1,937.824847,13330,13330,Very Low
7647.451823,91512,189,6,86,0,1,907.2,31266,91512,Very Low
5229.68034,26540,69,13,65,1,5,331.2,20396,26540,Very Low
3614.078436,0,103,35,76,0,1,741.6,13330,13330,Very Low
2853.512645,38798,72,24,48,0,1,332.945455,33247,38798,Very Low
8543.325539,0,117,0,6,0,4,561.6,42142,42142,Very Low
5150.416511,65629,64,21,28,0,3,89.411365,29899,65629,Very Low
8723.667123,33291,73,30,2,1,2,172.226165,33291,33291,Very Low
16477.47799,57264,84,0,30,1,2,129.249842,22094,57264,Very Low
26338.58626,60970,110,20,10,0,2,94.496547,50494,60970,Low
4244.470352,34220,109,23,71,1,1,523.2,21546,34220,Very Low
5757.442258,88997,72,9,71,0,3,174.041566,88997,88997,Very Low
4826.831451,18779,63,10,65,0,4,215.255721,18779,18779,Very Low
8092.87696,50825,102,3,46,0,3,369.614729,50825,50825,Very Low
3011.270628,0,86,18,41,0,1,569.130423,28564,28564,Very Low
8663.919296,29218,72,33,40,0,2,502.369442,24589,29218,Very Low
2471.528431,95697,61,16,55,0,1,114.273025,95697,95697,Very Low
5627.297887,61486,70,2,65,0,3,334.13351,22555,61486,Very Low
7494.087341,0,68,6,25,0,2,326.4,54292,54292,Very Low
5452.625449,17723,72,3,40,0,3,345.6,17723,17723,Very Low
2592.437797,72421,65,8,23,0,1,312.0,72421,72421,Very Low
6721.893743,36510,84,10,36,0,6,286.781601,36510,36510,Very Low
5500.576161,35396,70,32,12,0,3,336.0,35396,35396,Very Low
2550.659053,69230,63,31,13,0,1,283.241868,25558,69230,Very Low
7771.582097,28054,195,1,63,1,1,571.663256,28054,28054,Very Low
4236.301454,25866,109,20,56,0,1,523.2,25866,25866,Very Low
9025.067525,23675,117,4,31,0,7,707.925645,23675,23675,Very Low
2615.911934,0,71,22,45,0,1,340.8,39317,39317,Very Low
2396.219292,0,66,6,71,2,1,433.160284,76356,76356,Very Low
4784.416267,0,68,16,81,0,6,326.4,74730,74730,Very Low
3873.647046,28142,105,18,50,0,1,701.708239,28142,28142,Very Low
7806.137458,23706,68,1,56,1,2,326.4,20819,23706,Very Low
4717.625727,0,131,0,80,0,1,628.8,74271,74271,Very Low
5625.908671,0,85,34,31,0,3,872.203927,36938,36938,Very Low
5182.941518,83527,64,19,27,1,3,39.127298,33317,83527,Very Low
6005.214792,26876,76,17,72,0,8,364.8,26876,26876,Very Low
9837.507586,55099,122,33,86,0,3,260.265417,21442,55099,Very Low
5206.028448,71661,65,7,92,0,4,312.0,71661,71661,Very Low
36293.14678,18047,242,5,50,0,2,1350.379181,18047,18047,Moderate
2837.109178,90893,70,8,82,0,1,70.712507,43626,90893,Very Low
11785.04181,90016,102,28,34,4,2,20.405935,65103,90016,Very Low
3124.933827,81285,81,18,2,2,1,441.765368,17860,81285,Very Low
13862.10016,96950,115,20,74,0,2,633.132017,12439,96950,Very Low
8200.269735,24814,69,31,48,0,2,331.2,23671,24814,Very Low
8456.268179,0,90,14,16,3,2,648.0,31991,31991,Very Low
2124.173841,0,61,17,14,1,1,60.5975,27615,27615,Very Low
9045.111945,52572,113,30,22,0,3,441.623031,37399,52572,Very Low
3187.351993,0,85,27,29,0,1,595.160486,29194,29194,Very Low
8113.962284,41701,68,16,74,0,2,64.646458,32314,41701,Very Low
34039.05613,0,104,26,66,0,2,499.2,22854,22854,Low
9087.586819,0,80,7,77,0,2,384.0,29723,29723,Very Low
12519.79639,34179,107,15,26,0,2,770.4,27739,34179,Very Low
6057.07208,27681,83,13,62,0,9,398.4,27681,27681,Very Low
4967.044248,0,73,34,2,0,4,359.35328,37840,37840,Very Low
6933.335325,0,70,19,66,1,2,504.0,36580,36580,Very Low
22399.12944,78494,69,21,53,0,2,78.189401,23665,78494,Low
2162.417356,0,66,18,95,2,1,316.8,25964,25964,Very Low
21776.5819,56044,182,27,32,0,2,952.849701,28327,56044,Low
9095.049868,37937,116,11,42,0,5,556.8,37937,37937,Very Low
4228.248035,77853,106,12,76,0,1,165.237444,43682,77853,Very Low
6521.368813,72608,82,26,19,3,8,393.6,72608,72608,Very Low
10209.02324,36568,128,28,34,0,6,978.621302,36568,36568,Very Low
7600.443798,0,110,17,58,2,3,796.987409,40571,40571,Very Low
3894.623983,59578,98,1,50,1,1,403.67601,31708,59578,Very Low
8510.758196,26032,109,18,25,0,3,638.098653,21706,26032,Very Low
2712.832687,39618,68,0,55,0,1,326.4,28519,39618,Very Low
2258.793954,0,65,8,47,0,1,625.483498,22050,22050,Very Low
4815.851943,59438,124,33,55,0,1,562.667789,21497,59438,Very Low
8007.399376,0,112,12,93,0,3,537.6,49706,49706,Very Low
3008.969524,0,87,2,55,0,1,401.484738,93272,93272,Very Low
2530.705137,89451,63,11,2,0,1,61.769564,89451,89451,Very Low
10787.11572,44695,91,26,88,0,2,147.954285,35773,44695,Very Low
11923.75365,24581,101,2,86,0,2,484.8,24581,24581,Very Low
5186.359717,0,73,27,95,1,6,194.944319,29881,29881,Very Low
10103.64886,72334,129,26,66,3,6,412.829624,43490,72334,Very Low
6438.995346,19831,83,8,88,0,7,398.4,19831,19831,Very Low
3909.636524,40361,98,3,98,0,1,71.169255,11621,40361,Very Low
13211.01092,74656,111,0,6,0,2,504.365927,62448,74656,Very Low
14616.36817,25358,126,1,13,0,2,750.58561,25358,25358,Very Low
3732.345012,35461,95,26,57,1,1,9.214343,35461,35461,Very Low
8750.643581,59047,76,2,73,3,2,364.8,52513,59047,Very Low
10662.63422,62409,89,16,50,0,2,392.686432,20742,62409,Very Low
3861.486269,93272,95,3,54,0,1,281.110788,93272,93272,Very Low
9807.829589,0,135,18,48,0,4,970.456654,21450,21450,Very Low
3252.828464,20166,83,19,28,0,1,398.4,20166,20166,Very Low
2711.899826,0,74,13,68,0,1,355.2,21375,21375,Very Low
2453.570794,29735,69,3,92,0,1,331.2,29735,29735,Very Low
11228.28966,0,64,1,63,0,2,772.83851,21514,21514,Very Low
23020.89147,97460,114,20,62,0,2,660.135987,21897,97460,Low
2458.447909,57564,63,5,48,1,1,302.4,33738,57564,Very Low
11160.07706,33232,94,21,81,0,2,435.527845,33232,33232,Very Low
13118.74322,11854,113,19,64,0,2,807.721213,11854,11854,Very Low
6120.185345,23843,79,1,42,0,5,344.693511,23843,23843,Very Low
13881.03947,17961,181,28,51,0,3,476.707749,17961,17961,Very Low
4787.472973,0,64,17,84,0,3,360.110955,17250,17250,Very Low
8177.048957,54695,103,6,94,0,5,494.4,54695,54695,Very Low
3309.248219,85632,82,23,4,0,1,7.2574,28140,85632,Very Low
14635.45158,0,139,5,56,0,2,667.2,42570,42570,Very Low
5120.615661,0,76,11,14,4,3,277.220384,27538,27538,Very Low
19253.03441,39895,160,32,45,0,2,765.591167,39895,39895,Low
6646.749298,95815,82,6,95,0,3,393.6,30814,95815,Very Low
8742.472473,37224,74,8,23,0,2,355.2,37224,37224,Very Low
8467.369513,0,122,2,73,0,5,1100.088685,13870,13870,Very Low
6992.531494,94652,86,18,88,0,3,412.8,47669,94652,Very Low
13037.03339,28582,112,27,24,0,2,537.6,28582,28582,Very Low
10883.78785,91123,138,32,70,3,8,103.462381,57107,91123,Very Low
9114.276632,85942,116,16,36,2,5,79.340118,12780,85942,Very Low
30442.53824,64321,253,4,75,0,2,422.438297,21275,64321,Low
5104.354719,77025,64,18,44,2,3,380.917107,49161,77025,Very Low
2174.111987,16997,65,35,62,3,1,468.0,16997,16997,Very Low
9890.210998,52408,125,13,12,0,9,179.125777,17780,52408,Very Low
8719.125849,0,116,7,73,1,7,556.8,42743,42743,Very Low
8516.751366,37573,112,3,21,3,3,537.6,37573,37573,Very Low
11606.84868,45893,97,3,75,0,2,465.6,45893,45893,Very Low
3731.504584,0,96,31,34,0,1,460.8,13457,13457,Very Low
3303.090814,29385,88,18,8,2,1,422.4,17860,29385,Very Low
8888.875454,21509,81,24,24,1,2,413.492922,21509,21509,Very Low
8173.50314,68144,70,29,98,4,2,336.0,18120,68144,Very Low
4923.950434,31093,63,3,78,0,3,302.4,31093,31093,Very Low
2823.501795,24350,73,6,89,3,1,350.4,24350,24350,Very Low
7824.372789,32823,100,1,36,0,8,480.0,13542,32823,Very Low
8311.854644,44843,105,14,34,0,3,391.419263,41539,44843,Very Low
5384.532684,59364,67,25,56,0,5,321.6,30689,59364,Very Low
3978.665051,39101,99,34,24,0,1,167.174678,39101,39101,Very Low
6237.507291,0,90,2,46,1,3,432.0,24317,24317,Very Low
6969.880958,27604,92,20,45,1,9,441.6,19683,27604,Very Low
5024.029643,91603,64,18,37,5,8,307.2,24982,91603,Very Low
8414.080425,59828,104,25,49,0,8,499.2,31506,59828,Very Low
2801.562831,33247,72,26,47,0,1,284.956298,20327,33247,Very Low
5010.917847,45867,126,31,12,0,1,604.8,25261,45867,Very Low
4997.780688,54827,64,17,88,0,3,132.947215,17250,54827,Very Low
2236.085718,0,64,12,56,3,1,307.2,24475,24475,Very Low
10934.73726,47170,139,4,57,0,3,667.2,28948,47170,Very Low
3289.132998,21947,83,17,66,0,1,366.90936,21947,21947,Very Low
14014.10119,39018,117,11,94,0,2,561.6,39018,39018,Very Low
5604.330774,20252,71,0,64,0,3,198.227061,20252,20252,Very Low
2912.235077,0,88,29,81,0,1,633.6,35970,35970,Very Low
5616.845326,48602,70,30,46,0,5,487.884823,39482,48602,Very Low
7504.685954,97849,62,32,45,0,2,183.117146,23671,97849,Very Low
3746.751625,41479,94,14,38,1,1,19.575683,41479,41479,Very Low
2959.819985,69746,74,17,91,0,1,225.032781,64987,69746,Very Low
7725.535708,96748,96,13,68,0,9,460.8,16483,96748,Very Low
13248.63735,25074,112,17,8,0,2,537.6,25074,25074,Very Low
2717.781848,66463,68,28,80,0,1,326.4,37125,66463,Very Low
2734.149158,34865,69,15,16,0,1,255.946801,34865,34865,Very Low
9199.388961,37399,116,30,22,0,3,392.826082,37399,37399,Very Low
29049.71315,21070,195,6,47,0,2,1404.0,21070,21070,Low
4956.620638,31562,66,9,5,4,7,316.8,28663,31562,Very Low
5574.959174,54684,71,28,49,2,3,487.070965,28139,54684,Very Low
9192.592887,37388,117,30,21,0,5,561.6,33397,37388,Very Low
3878.770231,84981,96,6,96,0,1,4.719043,76114,84981,Very Low
4419.116971,24046,116,27,47,0,1,556.8,13037,24046,Very Low
4772.943848,20993,133,35,90,0,1,638.4,20993,20993,Very Low
9101.523916,48029,116,9,79,0,7,556.8,48029,48029,Very Low
7609.089616,16233,197,17,68,0,1,1418.4,16233,16233,Very Low
2668.662697,30718,67,26,49,1,1,321.6,30718,30718,Very Low
5141.976413,60277,65,32,19,0,7,146.390518,22908,60277,Very Low
7451.49202,0,107,6,63,0,8,770.4,43383,43383,Very Low
2620.167098,31911,68,13,65,0,1,245.893663,21375,31911,Very Low
4909.844198,61402,62,1,69,0,3,252.157829,29664,61402,Very Low
8023.075248,34335,101,18,55,0,3,484.8,34335,34335,Very Low
20446.6023,71467,86,5,34,0,2,324.879569,12503,71467,Low
4966.848441,0,74,25,60,0,9,532.8,21498,21498,Very Low
3549.016697,36168,90,16,14,0,1,432.0,28013,36168,Very Low
5350.367001,58357,137,27,76,2,1,708.220713,34640,58357,Very Low
8065.234637,29692,77,3,53,0,2,449.352139,16370,29692,Very Low
7892.824093,29215,67,7,15,0,2,327.656191,29215,29215,Very Low
4540.9925,0,61,14,4,0,3,486.121464,10269,10269,Very Low
2852.527169,26841,74,33,17,1,1,418.534381,26841,26841,Very Low
10720.41744,34837,139,4,2,1,4,667.2,20705,34837,Very Low
4795.387295,33068,61,6,77,1,6,213.038013,33068,33068,Very Low
5182.393447,44820,133,12,62,3,1,336.13217,34516,44820,Very Low
22620.74841,49564,193,22,82,0,2,286.370988,17588,49564,Low
